# run=/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du csharpgenerators=f9cbd7911527b8272ee384926255f7aed160b794 scaledcompilers=a202a1fb80ad52df2bd2e99d5d6ee9910739a2eb omispecifications=fa3ed9cfcca776d736a223fecfc6f20b723da8d4
model	model_hash	stage	error	prev_stage	prev_error	defect	prev_defect	run
Nse.NseFo.Recovery.Binary.v7.1	99f6424e9afbc2159b70deff0d8095cacb820abbcc155e24df17ca34c17065fd	generation	Specified argument was out of the range of valid values. (Parameter 'Unknown Type: [Field] Order Id')	generation	Requested value 'Complex' was not found.	floating-point-field	rule-type-complex-unmapped	/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Nse.NseFo.Snapshot.Binary.v6.8	be74d032252cca8414becad4b287066af315a58f375835482e070cb1c17457e4	generation	Specified argument was out of the range of valid values. (Parameter 'Unknown Type: [Field] Order Id')	generation	Requested value 'Complex' was not found.	floating-point-field	rule-type-complex-unmapped	/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Nse.NseFo.Snapshot.Binary.v6.9	c6501b8d7e08fd23629317da775f04e96325ccfb79c148493cd7ca09c06e67c0	generation	Specified argument was out of the range of valid values. (Parameter 'Unknown Type: [Field] Order Id')	generation	Requested value 'Complex' was not found.	floating-point-field	rule-type-complex-unmapped	/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Nse.NseFo.Snapshot.Binary.v7.0	d4343e91084f9252cea43a54bc78a200c12d624ce2eeaad1524a55139828e032	generation	Specified argument was out of the range of valid values. (Parameter 'Unknown Type: [Field] Order Id')	generation	Requested value 'Complex' was not found.	floating-point-field	rule-type-complex-unmapped	/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Nse.NseFo.Snapshot.Binary.v7.1	8a8d4cabf9c473dfe78b45ac1cc5aa6f5996cd14e45f411069d51fbd28c8bad5	generation	Specified argument was out of the range of valid values. (Parameter 'Unknown Type: [Field] Order Id')	generation	Requested value 'Complex' was not found.	floating-point-field	rule-type-complex-unmapped	/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
NsxAustralia.Nets.MarketDataFeed.Itch.v4.2.55	4cbae332e752a79b9f73c3789edbd6db2b6bc652ef4c7c490c39ea39121bee4a	passed						/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Nyse.AmexEquities.Bbo.Pillar.v2.5.d	d54263ada2df2b27a03f4bc4790841d90ad335ade64bf913d53c70b8969553cb	generation	Model 'Nyse.AmexEquities.Bbo.Pillar.v2.5.d': dispatch 'packet.messages' routes the walk through its default case and no stamp selects that route.	passed		zc-writer-default-route-no-stamp		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Nyse.AmexEquities.Bqt.Xdp.v2.4.a	2d5bfb332eddc92fb4dcb359d9ee5fc4d7d510ba769919d8f53a900d47e46dda	passed						/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Nyse.AmexEquities.Bqt.Xdp.v2.4.b	d5bf5fccb84ad7ea744b6e3946f25cbab6e8deda358b36f81d5fb9c542ac3bd3	passed						/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Nyse.AmexEquities.DepthFeed.Pillar.v1.6	a429450c8a3cf4a0dfcdb0a643afe4b0ee75fb9ae95000a2034cbc96472dc27c	generation	Model 'Nyse.AmexEquities.DepthFeed.Pillar.v1.6': the generator does not emit counted group 'packet.messages.message.payload.deltamessage.pricepoint' because the group does not have a supported row cursor.	passed		zc-counted-group-no-row-cursor		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Nyse.AmexEquities.DepthFeed.Pillar.v1.7	22f02ddb170cda03c4d9eeb09dc83a8ff78541dc2140231e654854c1e06814c7	generation	Model 'Nyse.AmexEquities.DepthFeed.Pillar.v1.7': the generator does not emit counted group 'packet.messages.message.payload.deltamessage.pricepoint' because the group does not have a supported row cursor.			zc-counted-group-no-row-cursor		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Nyse.AmexEquities.DepthFeedRefresh.Pillar.v1.6	232b554d2c1adbd1f4bf76f8e6dd09e00144662770d67a31e9dc890a0763b2b5	generation	Model 'Nyse.AmexEquities.DepthFeedRefresh.Pillar.v1.6': the generator does not emit counted group 'packet.messages.message.payload.deltamessage.pricepoint' because the group does not have a supported row cursor.	passed		zc-counted-group-no-row-cursor		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Nyse.AmexEquities.DepthFeedRefresh.Pillar.v1.7	3fd1cd7e1de8c61969dcf962c26fbf05dfc507f113a6557f16b2fef1dc84a2f3	generation	Model 'Nyse.AmexEquities.DepthFeedRefresh.Pillar.v1.7': the generator does not emit counted group 'packet.messages.message.payload.deltamessage.pricepoint' because the group does not have a supported row cursor.			zc-counted-group-no-row-cursor		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Nyse.AmexEquities.DepthFeedRequest.Pillar.v1.6	77a0b2f621ea5d80ce94961819a4215961342b61b2d3786eb2d5451c077a4016	passed						/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Nyse.AmexEquities.DepthFeedRequest.Pillar.v1.7	f0e4999927664adae7254496896c61bb6254c2f7f371c198c0f84f2ee5b1300c	passed						/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Nyse.AmexEquities.DepthFeedRetransmission.Pillar.v1.6	959ad70c7043a730f034590e0ddc82cbe8a083085c6fa6d7cf53d0aae20e4e67	generation	Model 'Nyse.AmexEquities.DepthFeedRetransmission.Pillar.v1.6': the generator does not emit counted group 'packet.messages.message.payload.deltamessage.pricepoint' because the group does not have a supported row cursor.	passed		zc-counted-group-no-row-cursor		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Nyse.AmexEquities.DepthFeedRetransmission.Pillar.v1.7	61db772e1ea8f88cd63756c40da15cfd75d72c18308ec297223e0c3be29bbf35	generation	Model 'Nyse.AmexEquities.DepthFeedRetransmission.Pillar.v1.7': the generator does not emit counted group 'packet.messages.message.payload.deltamessage.pricepoint' because the group does not have a supported row cursor.			zc-counted-group-no-row-cursor		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Nyse.AmexEquities.ImbalancesFeed.Pillar.v2.2.n	59d4bea2d64b9c44c9359b2fd361193e57e9107fd86773424ac304b78b219c03	generation	Model 'Nyse.AmexEquities.ImbalancesFeed.Pillar.v2.2.n': dispatch 'packet.messages' routes the walk through its default case and no stamp selects that route.	passed		zc-writer-default-route-no-stamp		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Nyse.AmexEquities.ImbalancesFeed.Pillar.v2.2.o	4b43282c785cf824a998d257b3a46908d2f39a81a09870c5368ed50022bfc090	generation	Model 'Nyse.AmexEquities.ImbalancesFeed.Pillar.v2.2.o': dispatch 'packet.messages' routes the walk through its default case and no stamp selects that route.			zc-writer-default-route-no-stamp		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Nyse.AmexEquities.IntegratedFeed.Pillar.v2.5.g	c18f5776a8c0890ddb06f61bf2c20cb75dc3d8ee4daf22765181ff88b58c2e56	generation	Model 'Nyse.AmexEquities.IntegratedFeed.Pillar.v2.5.g': dispatch 'packet.messages' routes the walk through its default case and no stamp selects that route.	passed		zc-writer-default-route-no-stamp		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Nyse.AmexEquities.IntegratedFeed.Pillar.v2.5.h	4175f2a898e4e5f1af7601655adadaadad86850073a8a9cb8ed6d381128a9aba	generation	Model 'Nyse.AmexEquities.IntegratedFeed.Pillar.v2.5.h': dispatch 'packet.messages' routes the walk through its default case and no stamp selects that route.			zc-writer-default-route-no-stamp		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Nyse.AmexEquities.IntegratedFeed.Xdp.v2.1.g	f2147dad30ba70315aa734a4fcf5abd408d4f8eaf3f8a05ff08e0dfa7895920b	passed		generation	Model 'Nyse.AmexEquities.IntegratedFeed.Xdp.v2.1.g': no ZeroCopy walker for tree 'packet': no path from its root to a message dispatch.		zc-walker-unsupported-path	/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Nyse.AmexEquities.IntegratedFeedRefresh.Pillar.v2.5.g	10b2b96026133bcdf0c10b84b20b1495bd182c1207d235f56cb32d0e7f08d6f3	generation	Model 'Nyse.AmexEquities.IntegratedFeedRefresh.Pillar.v2.5.g': dispatch 'packet.messages' routes the walk through its default case and no stamp selects that route.	passed		zc-writer-default-route-no-stamp		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Nyse.AmexEquities.IntegratedFeedRefresh.Pillar.v2.5.h	1b678d96d2623f5bc2a5cfd75b853ced1f8f598587578b2566f3d012cc127880	generation	Model 'Nyse.AmexEquities.IntegratedFeedRefresh.Pillar.v2.5.h': dispatch 'packet.messages' routes the walk through its default case and no stamp selects that route.			zc-writer-default-route-no-stamp		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Nyse.AmexEquities.IntegratedFeedRequest.Pillar.v2.5.g	bb9e5dbec42daa8e11b25c6557c9c046b5c7feca90535e00307e7992b7cc9c20	passed						/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Nyse.AmexEquities.IntegratedFeedRequest.Pillar.v2.5.h	208aa1a08c910a67f52170567a86f1a0fe40b5a602abfca4e974ea7806411ee3	passed						/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Nyse.AmexEquities.IntegratedFeedRetransmission.Pillar.v2.5.g	7793cfe6250f0ac33272be5c53f238c1f773a8632a373f8b1a2c9e99a32053e6	generation	Model 'Nyse.AmexEquities.IntegratedFeedRetransmission.Pillar.v2.5.g': dispatch 'packet.messages' routes the walk through its default case and no stamp selects that route.	passed		zc-writer-default-route-no-stamp		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Nyse.AmexEquities.IntegratedFeedRetransmission.Pillar.v2.5.h	020d0943f90592ec5b8efe09819a7a46306bb374bdfbaa396181dfb61144b8ae	generation	Model 'Nyse.AmexEquities.IntegratedFeedRetransmission.Pillar.v2.5.h': dispatch 'packet.messages' routes the walk through its default case and no stamp selects that route.			zc-writer-default-route-no-stamp		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Nyse.AmexEquities.OpenBook.Aggregated.Xdp.v2.1.d	e21b8727b68ef7f97bb35c048136c0b9d82f4f6b330dcfcac0f87261f60d5b14	passed						/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Nyse.AmexEquities.OpenBook.Ultra.v2.1.b	1df5c536108ffa574876b7e396466fdb96d3e58c76b7fd78a481c9814c84df12	generation	Model 'Nyse.AmexEquities.OpenBook.Ultra.v2.1.b': no ZeroCopy walker for tree 'packet': loop step 'packet' has no derivable byte bound: Model 'Nyse.AmexEquities.OpenBook.Ultra.v2.1.b': count-only size is not derivable for 'packet.payload.fullupdatemessages': the dynamic target has no Size or Optional rule from which to derive consumed bytes..	passed		zc-walker-unsupported-path		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Nyse.AmexEquities.OpenBook.Ultra.v2.1.k	386e1b1f39e7769e3c81dea070d1aad57f37eac9e0398e61c41df302eba8fded	generation	Model 'Nyse.AmexEquities.OpenBook.Ultra.v2.1.k': no ZeroCopy walker for tree 'packet': loop step 'packet' has no derivable byte bound: Model 'Nyse.AmexEquities.OpenBook.Ultra.v2.1.k': count-only size is not derivable for 'packet.payload.fullupdatemessages': the dynamic target has no Size or Optional rule from which to derive consumed bytes..	passed		zc-walker-unsupported-path		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Nyse.AmexEquities.Trades.Pillar.v2.6	946ac0100273c1aeeda72e276b9f2e277f257e52b39b409e34ad8e82663042e8	generation	Model 'Nyse.AmexEquities.Trades.Pillar.v2.6': dispatch 'packet.messages' routes the walk through its default case and no stamp selects that route.	passed		zc-writer-default-route-no-stamp		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Nyse.AmexEquities.Trades.Pillar.v2.6.a	d16f263fe9c3e875c52c7c7cbc839aec493ec60655917340c75d03be78edb649	generation	Model 'Nyse.AmexEquities.Trades.Pillar.v2.6.a': dispatch 'packet.messages' routes the walk through its default case and no stamp selects that route.			zc-writer-default-route-no-stamp		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Nyse.AmexOptions.BinaryGateway.PillarStream.v3.25	4021704ffd001d4514ccacdf395c23aa98a703c9234e6ce9f3fadc1ec198fc8b	generation	Model 'Nyse.AmexOptions.BinaryGateway.PillarStream.v3.25': the generator does not emit counted group 'pillarstreammessage.seqmsg.sequencedmessage.complexseriesrequestacknowledgementmessage.leggroup' because the group does not have a supported row cursor.	passed		zc-counted-group-no-row-cursor		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Nyse.AmexOptions.BinaryGateway.PillarStream.v3.27	b0f2f254c2dcc2f2a396a158b40247da4d690c20e9f69de9485f1e46231ad731	generation	Model 'Nyse.AmexOptions.BinaryGateway.PillarStream.v3.27': the generator does not emit counted group 'pillarstreammessage.seqmsg.sequencedmessage.complexseriesrequestacknowledgementmessage.leggroup' because the group does not have a supported row cursor.			zc-counted-group-no-row-cursor		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Nyse.AmexOptions.ComplexFeed.Pillar.v1.0.h	d26bd4f0f6e74eca6c5e62dc1231bfbafe757f060018e902f9d5d5d0e99c5580	generation	Model 'Nyse.AmexOptions.ComplexFeed.Pillar.v1.0.h': the generator does not emit counted group 'packet.messages.message.payload.complexseriesindexmappingmessage.complexseriesindexmappingleg' because the group does not have a supported row cursor.	passed		zc-counted-group-no-row-cursor		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Nyse.AmexOptions.ComplexFeed.Xdp.v1.3.a	f16aaa15534752baa3fe72d2461318a352f29a0a6b0ecea6a5495d308056f339	passed		generation	Model 'Nyse.AmexOptions.ComplexFeed.Xdp.v1.3.a': no ZeroCopy walker for tree 'packet': no path from its root to a message dispatch.		zc-walker-unsupported-path	/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Nyse.AmexOptions.DeepFeed.Pillar.v1.2.l	0f7b13cea658d89f9880d68c3e05a2ef1a7f02bedecaf32a9f48b7157617510e	generation	Model 'Nyse.AmexOptions.DeepFeed.Pillar.v1.2.l': the generator does not emit counted group 'packet.messages.message.payload.complexseriesindexmappingmessage.complexseriesindexmappingleg' because the group does not have a supported row cursor.	passed		zc-counted-group-no-row-cursor		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Nyse.AmexOptions.DeepFeed.Pillar.v1.2.m	8b6adab51b77f676706914d63d0c9b63a5efde1aff3e1f8719e1e53444678a3f	generation	Model 'Nyse.AmexOptions.DeepFeed.Pillar.v1.2.m': the generator does not emit counted group 'packet.messages.message.payload.complexseriesindexmappingmessage.complexseriesindexmappingleg' because the group does not have a supported row cursor.			zc-counted-group-no-row-cursor		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Nyse.AmexOptions.DeepFeed.Xdp.v1.3.a	2c2f8cee442cb4cb02ea2bb695fb5b34ab56f80f29d20259631a4c04b6743c3a	passed		generation	Model 'Nyse.AmexOptions.DeepFeed.Xdp.v1.3.a': no ZeroCopy walker for tree 'packet': no path from its root to a message dispatch.		zc-walker-unsupported-path	/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Nyse.AmexOptions.TopFeed.Pillar.v1.2.j	a957358ce9b2c2e9bfbc802a7b15951f729d580031682846b6be7b01cad31afe	generation	Model 'Nyse.AmexOptions.TopFeed.Pillar.v1.2.j': the generator does not emit counted group 'packet.messages.message.payload.complexseriesindexmappingmessage.complexseriesindexmappingleg' because the group does not have a supported row cursor.	passed		zc-counted-group-no-row-cursor		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Nyse.AmexOptions.TopFeed.Pillar.v1.2.k	b48274ce0760d48eaaa34e512a415ac92b8920ef0fd8543941f0cd4832dce385	generation	Model 'Nyse.AmexOptions.TopFeed.Pillar.v1.2.k': the generator does not emit counted group 'packet.messages.message.payload.complexseriesindexmappingmessage.complexseriesindexmappingleg' because the group does not have a supported row cursor.			zc-counted-group-no-row-cursor		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Nyse.AmexOptions.TopFeed.Xdp.v1.3.a	d98f408c35a10f22449cef2863c4ee611cd30d56ea50c2714bcb5a32776280f0	passed		generation	Model 'Nyse.AmexOptions.TopFeed.Xdp.v1.3.a': no ZeroCopy walker for tree 'packet': no path from its root to a message dispatch.		zc-walker-unsupported-path	/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Nyse.ArcaEquities.ArcaBook.Pillar.v2.1	3b2e35de7be31cbc7f13eaaaa0d569a0bdd50d0195898cb81efbf2d604503b6e	generation	Model 'Nyse.ArcaEquities.ArcaBook.Pillar.v2.1': dispatch 'packet.messages' routes the walk through its default case and no stamp selects that route.	passed		zc-writer-default-route-no-stamp		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Nyse.ArcaEquities.ArcaBook.Pillar.v2.2	0e1c36096b598054bc7c4fe8f33659cdf30d29f44d42011a4782b415b771f249	generation	Model 'Nyse.ArcaEquities.ArcaBook.Pillar.v2.2': dispatch 'packet.messages' routes the walk through its default case and no stamp selects that route.			zc-writer-default-route-no-stamp		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
